Time [s], Analyzer Name, Decoded Protocol Result
2.716276500000000,I2C,0x18 + ACK
2.716308125000000,I2C,Setup Write to [0xC0] + ACK
2.716333041666667,I2C,0x2D + ACK
2.716358166666667,I2C,0x01 + ACK
2.716390041666667,I2C,Setup Write to [0xC0] + ACK
2.716414958333333,I2C,0x65 + ACK
2.716440083333334,I2C,0x02 + ACK
2.716465250000000,I2C,0x61 + ACK
2.716490333333333,I2C,0x8A + ACK
2.716515458333333,I2C,0x39 + ACK
2.716547000000000,I2C,Setup Write to [0xC0] + ACK
2.716571958333333,I2C,0x6D + ACK
2.716597041666667,I2C,0x01 + ACK
2.719850041666667,I2C,Setup Write to [0xC0] + ACK
2.719875000000000,I2C,0x25 + ACK
2.719900166666667,I2C,0x02 + ACK
2.719925333333333,I2C,0x55 + ACK
2.719950416666667,I2C,0xAA + ACK
2.719975500000000,I2C,0x56 + ACK
2.720007083333333,I2C,Setup Write to [0xC0] + ACK
2.720032000000000,I2C,0x2D + ACK
2.720057125000000,I2C,0x01 + ACK
2.720089000000000,I2C,Setup Write to [0xC0] + ACK
2.720113916666667,I2C,0x65 + ACK
2.720139083333333,I2C,0x02 + ACK
2.720164250000000,I2C,0x55 + ACK
2.720189291666667,I2C,0xAE + ACK
2.720214375000000,I2C,0x4E + ACK
2.720245958333333,I2C,Setup Write to [0xC0] + ACK
2.720270875000000,I2C,0x6D + ACK
2.720295958333333,I2C,0x01 + ACK
2.723549375000000,I2C,Setup Write to [0xC0] + ACK
2.723574333333334,I2C,0x25 + ACK
2.723599500000000,I2C,0x02 + ACK
2.723624666666667,I2C,0x53 + ACK
2.723649750000000,I2C,0x59 + ACK
2.723674833333333,I2C,0x4D + ACK
2.723706375000000,I2C,Setup Write to [0xC0] + ACK
2.723731333333333,I2C,0x2D + ACK
2.723756416666667,I2C,0x01 + ACK
2.723788291666667,I2C,Setup Write to [0xC0] + ACK
2.723813250000000,I2C,0x65 + ACK
2.723838416666667,I2C,0x02 + ACK
2.723863541666667,I2C,0x53 + ACK
2.723888625000000,I2C,0x5D + ACK
2.723913708333333,I2C,0x3E + ACK
2.723945250000000,I2C,Setup Write to [0xC0] + ACK
2.723970208333333,I2C,0x6D + ACK
2.723995291666667,I2C,0x01 + ACK
2.727251833333333,I2C,Setup Write to [0xC0] + ACK
2.727276750000000,I2C,0x25 + ACK
2.727301916666667,I2C,0x02 + ACK
2.727327083333333,I2C,0xC7 + ACK
2.727352166666666,I2C,0x1C + ACK
2.727377250000000,I2C,0x72 + ACK
2.727408791666666,I2C,Setup Write to [0xC0] + ACK
2.727433750000000,I2C,0x2D + ACK
2.727458833333333,I2C,0x01 + ACK
2.727490708333333,I2C,Setup Write to [0xC0] + ACK
2.727515666666667,I2C,0x65 + ACK
2.727540791666667,I2C,0x02 + ACK
2.727565958333333,I2C,0xC7 + ACK
2.727591041666667,I2C,0x22 + ACK
2.727616125000000,I2C,0x10 + ACK
2.727647750000000,I2C,Setup Write to [0xC0] + ACK
2.727672708333333,I2C,0x6D + ACK
2.727697791666666,I2C,0x01 + ACK
