Time [s], Analyzer Name, Decoded Protocol Result
0.101466750000000,I2C,0xAC + ACK
0.101495125000000,I2C,Setup Write to [0xC0] + ACK
0.101518312500000,I2C,0x03 + ACK
0.101541500000000,I2C,0xFA + ACK
0.106159437500000,I2C,Setup Write to [0xC0] + ACK
0.106182625000000,I2C,0x03 + ACK
0.106205750000000,I2C,0xFF + ACK
0.106234125000000,I2C,Setup Write to [0xC0] + ACK
0.106257312500000,I2C,0xBB + ACK
0.106280437500000,I2C,0xC0 + ACK
0.106308812500000,I2C,Setup Write to [0xC0] + ACK
0.106332000000000,I2C,0x0F + ACK
0.106355187500000,I2C,0x00 + ACK
0.106378375000000,I2C,0x4F + ACK
0.106401500000000,I2C,0x80 + ACK
0.106424687500000,I2C,0x6F + ACK
0.106447875000000,I2C,0x80 + ACK
0.106471000000000,I2C,0x80 + ACK
0.106494187500000,I2C,0x80 + ACK
0.106517375000000,I2C,0x80 + ACK
0.106540500000000,I2C,0x80 + ACK
0.106563687500000,I2C,0xAA + ACK
0.106586875000000,I2C,0xFF + ACK
0.106610000000000,I2C,0x7A + ACK
0.106633187500000,I2C,0x12 + ACK
0.106656375000000,I2C,0x00 + ACK
0.106679500000000,I2C,0x0D + ACK
0.106702687500000,I2C,0x1E + ACK
0.106725812500000,I2C,0x00 + ACK
0.106749000000000,I2C,0x1C + ACK
0.106772187500000,I2C,0x64 + ACK
0.106795312500000,I2C,0x3D + ACK
0.106818500000000,I2C,0x09 + ACK
0.106841687500000,I2C,0x00 + ACK
0.106864812500000,I2C,0x0D + ACK
0.106888000000000,I2C,0x1E + ACK
0.106911187500000,I2C,0x00 + ACK
0.106934312500000,I2C,0x07 + ACK
0.106957500000000,I2C,0xF1 + ACK
0.106980687500000,I2C,0x00 + ACK
0.107003875000000,I2C,0x01 + ACK
0.107027000000000,I2C,0x0C + ACK
0.107050187500000,I2C,0x00 + ACK
0.107073375000000,I2C,0x00 + ACK
0.107096500000000,I2C,0x00 + ACK
0.107119687500000,I2C,0x00 + ACK
0.107142875000000,I2C,0x00 + ACK
0.107166000000000,I2C,0x00 + ACK
0.107189187500000,I2C,0x00 + ACK
0.107212375000000,I2C,0x00 + ACK
0.107235500000000,I2C,0x00 + ACK
0.107258687500000,I2C,0x00 + ACK
0.107281875000000,I2C,0x00 + ACK
0.107305000000000,I2C,0x00 + ACK
0.107328187500000,I2C,0x00 + ACK
0.107351375000000,I2C,0x00 + ACK
0.107374500000000,I2C,0x01 + ACK
0.107397687500000,I2C,0x0C + ACK
0.107420875000000,I2C,0x00 + ACK
0.107444000000000,I2C,0x00 + ACK
0.107467187500000,I2C,0x00 + ACK
0.107495562500000,I2C,Setup Write to [0xC0] + ACK
0.107518750000000,I2C,0xB1 + ACK
0.107541937500000,I2C,0xAC + ACK
0.107570312500000,I2C,Setup Write to [0xC0] + ACK
0.107593437500000,I2C,0x03 + ACK
0.107616625000000,I2C,0xFA + ACK
0.112235187500000,I2C,Setup Write to [0xC0] + ACK
0.112258375000000,I2C,0x03 + ACK
